nodes,connection
"(1348, 1377)",0.5172062359672529
"(707, 719)",0.9492240497566852
"(555, 1302)",0.20596062947203472
"(966, 1412)",0.7683822758557328
"(304, 1033)",0.516611374205064
"(1143, 1364)",0.7832348191479872
"(1144, 1416)",0.6032183279670202
"(845, 1175)",0.8868445049870276
"(921, 1471)",0.9359613382414345
"(910, 1126)",0.48955656646905593
"(763, 1292)",0.9350649301754761
"(880, 1198)",0.578767269816809
"(660, 1180)",0.5223512426824203
"(1236, 1484)",0.5059051923144442
"(878, 1313)",0.7777721570414224
"(423, 624)",0.6541289069643634
"(923, 1191)",0.9057336105376178
"(379, 1244)",0.597276299294431
"(1188, 1385)",0.5288120326687008
"(303, 1277)",0.9492239974920343
"(375, 773)",0.6926615523400942
"(799, 1156)",0.6600255000823306
"(1319, 759)",0.9492239974920343
"(522, 965)",0.4203820666206427
"(1419, 1563)",0.3838074968269404
"(655, 987)",0.4816794753979691
"(530, 1072)",0.40056520293153974
"(439, 1080)",0.8983557021231053
"(1075, 1241)",0.9492239974920343
"(306, 1426)",0.6354958380566554
"(603, 1065)",0.39337679471974957
"(585, 936)",0.9168047007884705
"(698, 1557)",0.6578194800800067
"(353, 1197)",0.6591374732372176
"(401, 1324)",0.8713511532767303
"(395, 775)",0.6118166366786022
"(711, 1384)",0.5701256000151033
"(655, 1329)",0.7888511646171862
"(608, 867)",0.27692398711959787
"(552, 1574)",0.10031932224667452
"(933, 1468)",0.6341698498131584
"(390, 1026)",0.47824001173529934
"(535, 1041)",0.5542125713216743
"(1144, 1329)",0.6032183279670202
"(1203, 1217)",0.8047000192556044
"(1219, 1527)",0.19805237009084933
"(779, 849)",0.6140505624738906
"(370, 1359)",0.6943372874571306
"(869, 1217)",0.8042576006943813
"(653, 1466)",0.9492239974920343
"(393, 1461)",0.5283978417405153
"(1081, 1150)",0.7597146769212485
"(1153, 1215)",0.5692458300186352
"(552, 1424)",0.5766869252097223
"(976, 1032)",0.9492239974920343
"(684, 934)",0.08407565395161704
"(942, 1580)",0.9492243100784558
"(1226, 1443)",0.9469488877606094
"(1105, 1388)",0.5333126709904892
"(774, 1015)",0.9492239974920343
"(1107, 1295)",0.885900275769342
"(1000, 1241)",0.8735486037386894
"(664, 1374)",0.08396444839253646
"(435, 1334)",0.9492239974920343
"(379, 1397)",0.5934921804194694
"(853, 1516)",0.5243547856900539
"(1133, 1436)",0.13135450306356275
"(1050, 1185)",0.6140505624738906
"(649, 823)",0.08548326849845493
"(1181, 1524)",0.6558971889619651
"(858, 1554)",0.9507130177899769
"(629, 1092)",0.4563656527484254
"(496, 1197)",0.7011993470957142
"(945, 1234)",0.5127360817726039
"(1074, 1153)",0.9484872868402575
"(895, 945)",0.7848043495469409
"(621, 1537)",0.527856110570062
"(1079, 1122)",0.2104193419814244
"(1360, 1443)",0.8416652563409656
"(934, 982)",0.08407565395161704
"(443, 1100)",0.11541833351610851
"(846, 1446)",0.9492574068410545
"(582, 990)",0.5766121817505799
"(352, 1155)",0.8860903094632111
"(531, 940)",0.6903736137571614
"(1015, 469)",0.23955938169543892
"(698, 996)",0.5274228726839189
"(1014, 1157)",0.9155672052880615
"(1029, 1280)",0.9110191430387555
"(800, 1587)",0.0997943637243399
"(1085, 1545)",0.3202465680738404
"(346, 996)",0.08407565395161704
"(494, 1027)",0.685549639883545
"(658, 1215)",0.11037273193457008
"(371, 1270)",0.5876898280940136
"(316, 1340)",0.3735172310470593
"(701, 1123)",0.23148682700242484
"(951, 1226)",0.9494752023042597
"(1263, 1406)",0.08546768393695678
"(444, 1304)",0.30013926411023295
"(2642, 1791)",0.4462165515652787
"(465, 774)",0.5649322493847405
"(731, 1276)",0.5545822593575576
"(862, 1250)",0.7934753318344295
"(1199, 1541)",0.5328444575064338
"(1147, 1210)",0.7812809661145554
"(890, 918)",0.881924541391246
"(531, 920)",0.5165002201022025
"(324, 1339)",0.9235132894527355
"(638, 1027)",0.8586782541054199
"(1024, 1055)",0.9492239974920343
"(422, 1355)",0.5766121817505799
"(778, 1213)",0.1388580623423037
"(523, 586)",0.6335698405225761
"(748, 886)",0.6596757709691499
"(660, 1268)",0.13342562895435892
"(315, 710)",0.794895459461732
"(1018, 1424)",0.17850623677685976
"(357, 798)",0.42581563102369385
"(1204, 1293)",0.4831927995737914
"(821, 1479)",0.6338858923155255
"(362, 618)",0.7467838210776695
"(536, 1010)",0.6994675841554089
"(1201, 1497)",0.11924155372795263
"(337, 1451)",0.2352839469854588
"(891, 1165)",0.9121514536845082
"(334, 1013)",0.8137299370226364
"(1161, 1478)",0.8450433866558003
"(566, 1423)",0.7513468185244998
"(1130, 1549)",0.9493634872144451
"(1035, 1351)",0.9466362760442346
"(595, 1100)",0.9492239974920343
"(895, 1239)",0.5522299128040178
"(1440, 1499)",0.8623019824908636
"(529, 919)",0.5073429851959411
"(491, 896)",0.896081271202866
"(1100, 1169)",0.14165274382939141
"(1275, 1458)",0.8063164765268592
"(483, 863)",0.9308346082762364
"(1219, 1526)",0.8805919334887092
"(686, 945)",0.3905101415904032
"(424, 1484)",0.774803745021783
"(896, 1433)",0.8899942847921627
"(447, 696)",0.5237736597590139
"(880, 949)",0.18268693921730556
"(366, 574)",0.49309003632284476
"(947, 1255)",0.8528842268122714
"(875, 1502)",0.5592573205964491
"(633, 1366)",0.6578093754925644
"(1266, 1546)",0.6994675841554089
"(366, 592)",0.09810761292076609
"(454, 981)",0.8244699607254334
"(446, 1231)",0.9492237319760964
"(1259, 1283)",0.6713581466451526
"(711, 769)",0.7021853802312457
"(1185, 1483)",0.8979614076191607
"(1125, 1543)",0.4772449914996447
"(342, 1181)",0.9123269337757381
"(418, 1484)",0.3596660506771332
"(641, 1528)",0.1287242908861454
"(370, 1398)",0.36731089268862677
"(767, 906)",0.46427290372015
"(545, 1204)",0.5211017666921499
"(920, 1582)",0.6578093754925644
"(582, 1542)",0.78165995990958
"(546, 1101)",0.9228601076259896
"(564, 1396)",0.6764236056881574
"(315, 998)",0.49459199903017864
"(675, 1326)",0.6776501424067192
"(477, 688)",0.9293000435921618
"(339, 656)",0.7875799998009828
"(1128, 1400)",0.10671351803775285
"(614, 1329)",0.13352698355117654
"(1277, 1518)",0.8839484812303114
"(607, 1421)",0.666656534693847
"(840, 1134)",0.9324011097200504
"(577, 1182)",0.46427290372015
"(489, 729)",0.8724550612943689
"(311, 1101)",0.9492239974920343
"(673, 1404)",0.38947676617281
"(761, 1409)",0.885900275769342
"(362, 791)",0.9152455215388952
"(359, 540)",0.8358836075168521
"(852, 959)",0.9168047007884705
"(428, 826)",0.7892394847019083
"(1113, 1595)",0.9336192090925094
"(960, 1039)",0.9256053728526599
"(553, 616)",0.6133599223508113
"(1403, 1488)",0.2389886068919199
"(578, 798)",0.9439517735375232
"(377, 706)",0.526309283902571
"(704, 912)",0.5127360817726039
"(846, 1378)",0.6257465403240611
"(1127, 1367)",0.8822026956846476
"(709, 857)",0.6467826783813325
"(1069, 1187)",0.6032183279670202
"(563, 618)",0.3905101415904032
"(981, 1352)",0.8730649436646946
"(406, 569)",0.9152455215388952
"(368, 772)",0.9492239974920343
"(1178, 1264)",0.7245699687348568
"(628, 1561)",0.2148877576963954
"(378, 627)",0.5174490973619071
"(1416, 1575)",0.2776320412587746
"(637, 1411)",0.8972804405301782
"(653, 1489)",0.6032183279670202
"(721, 1118)",0.8964750848621529
"(965, 997)",0.5151940329507241
"(646, 762)",0.9492239974920343
"(116, 93)",0.5077728702113288
"(871, 1429)",0.0997943637243399
"(352, 436)",0.16449628233727676
"(460, 465)",0.12633119353954642
"(754, 1085)",0.9492239974920343
"(1409, 1576)",0.22779695065582808
"(495, 1019)",0.8422170506499554
"(1154, 1409)",0.4977998755981881
"(1083, 1519)",0.9057336105376178
"(353, 517)",0.3077944186760259
"(1302, 1564)",0.8055483802019344
"(997, 1240)",0.5020054275005964
"(366, 671)",0.6016323460074523
"(724, 759)",0.09536623318147482
"(385, 606)",0.802098392206264
"(1143, 1486)",0.643254211807167
"(1031, 1364)",0.6766350400699482
"(869, 1270)",0.6210378297497958
"(894, 1129)",0.8193499853895335
"(13, 140)",0.7898590144131516
"(597, 600)",0.7597146769212485
"(809, 1124)",0.6841589597326667
"(1409, 1446)",0.15429848767466475
"(462, 869)",0.8966831961256733
"(1411, 1479)",0.15943835210060844
"(973, 1119)",0.9517591543460105
"(339, 1286)",0.8961966610683684
"(808, 1316)",0.7792035187304708
"(953, 1490)",0.6341698498131584
"(606, 1065)",0.24931763166842016
"(517, 841)",0.9492239974920343
"(747, 754)",0.7225004939129342
"(543, 1169)",0.2187196247446175
"(486, 1556)",0.49113885602839824
"(645, 944)",0.9492239974920343
"(1140, 1147)",0.8761878877860478
"(607, 1172)",0.48515156417612715
"(382, 391)",0.38133063400379463
"(368, 620)",0.9492239974920343
"(937, 1254)",0.7792035187304708
"(332, 1112)",0.9190783179529618
"(737, 1007)",0.5301586388659293
"(694, 1327)",0.1649567297015917
"(344, 393)",0.9083999107879557
"(462, 1269)",0.8812243822572563
"(1162, 1484)",0.9494756014926924
"(1278, 1560)",0.16874588498401225
"(1132, 1166)",0.7331062312963412
"(1047, 1478)",0.1568251644304178
"(1190, 1450)",0.8868445049870276
"(657, 751)",0.5262781687719146
"(404, 711)",0.6614322972399077
"(405, 1456)",0.9492239912020559
"(927, 1404)",0.09067262007399887
"(530, 1299)",0.8535777763060068
"(709, 1132)",0.6467826783813325
"(512, 662)",0.9492239974920343
"(301, 570)",0.5243547856900539
"(500, 1119)",0.6557898308255837
"(464, 476)",0.5204069981731217
"(603, 1037)",0.9336192090925094
"(903, 1598)",0.9465733047702477
"(1310, 1411)",0.9314017467216267
"(958, 1406)",0.7879892130477552
"(901, 1271)",0.9042402693174608
"(507, 975)",0.12633119353954642
"(767, 1517)",0.6467826783813325
"(399, 891)",0.9492239974920343
"(468, 607)",0.9184627211661186
"(392, 945)",0.6567077538928814
"(1046, 1177)",0.6467826783813325
"(790, 966)",0.5632223898109281
"(932, 1225)",0.934420064012888
"(634, 893)",0.896081271202866
"(904, 1056)",0.885900275769342
"(1343, 1450)",0.8041812036835063
"(423, 1188)",0.9449593396977849
"(555, 1041)",0.5167607859651049
"(624, 907)",0.6231951233978348
"(556, 751)",0.9497282512510455
"(1347, 1547)",0.4943988651126004
"(313, 1470)",0.9109976574074085
"(557, 1138)",0.8450433866558003
"(876, 878)",0.9492239974920343
"(654, 859)",0.4610593073325781
"(480, 863)",0.21022882969942955
"(736, 1046)",0.4610593073325781
"(410, 1353)",0.9141192421452402
"(475, 1121)",0.903920150078545
"(472, 824)",0.9492239974920343
"(786, 1427)",0.652093987649953
"(847, 1347)",0.5592573205964491
"(629, 1554)",0.7713526315136383
"(834, 1545)",0.6053149036527624
"(478, 1352)",0.7021853802312457
"(472, 1259)",0.9450148422584075
"(789, 1112)",0.4370953124271232
"(1424, 1571)",0.4670833673597216
"(665, 1085)",0.9492708206504046
"(781, 856)",0.6894744446648856
"(452, 573)",0.11833386541758033
"(908, 1577)",0.9492239974920343
"(357, 1130)",0.9099411148433761
"(467, 1080)",0.5774319424169192
"(359, 1016)",0.889722632978019
"(843, 1172)",0.6314641312851377
"(607, 1146)",0.7536666262734576
"(489, 832)",0.48955656646905593
"(644, 1358)",0.8082726988076822
"(938, 1098)",0.6578194800800067
"(313, 1453)",0.3821713042449433
"(740, 1005)",0.9320926262233502
"(1045, 1107)",0.6203155905168116
"(377, 1415)",0.9492239975183641
"(477, 648)",0.8819815633225049
"(742, 885)",0.8991244651976059
"(1260, 1452)",0.143162298632215
"(366, 937)",0.9136187741337916
"(411, 1459)",0.5283407528527584
"(753, 1281)",0.9036314018857166
"(474, 1318)",0.6032183279670202
"(505, 646)",0.949223997629187
"(1087, 1361)",0.6760289786622197
"(510, 901)",0.9292581282436772
"(1262, 1497)",0.3436637399280866
"(490, 1209)",0.9069071129109557
"(832, 1452)",0.7427811042955627
"(546, 860)",0.9492239974920343
"(703, 1497)",0.9356090637575931
"(624, 1123)",0.660952016815596
"(517, 1235)",0.9492239974920343
"(308, 1169)",0.9267849035325814
"(550, 1450)",0.9484872868402575
"(480, 690)",0.21022882969942955
"(603, 630)",0.9336192090925094
"(566, 1259)",0.45380710282080305
"(964, 1331)",0.8904811856068001
"(441, 446)",0.5469280962509663
"(1163, 1181)",0.6558971889619651
"(554, 1452)",0.7578452638092404
"(1192, 1231)",0.9298232406951051
"(1041, 1489)",0.909239339609733
"(762, 789)",0.7750105368742012
"(1311, 1506)",0.7261161502496079
"(614, 1282)",0.6544854869521459
"(1394, 1515)",0.18949023356649633
"(471, 1247)",0.11037273193457008
"(452, 953)",0.8624500575558995
"(612, 1579)",0.9331447954984338
"(307, 754)",0.9492239974920343
"(975, 1479)",0.6743037057357367
"(693, 1212)",0.5242889512065951
"(339, 936)",0.4177178927799675
"(352, 1199)",0.565023069664573
"(584, 1025)",0.8660725531403709
"(477, 947)",0.7444072011894302
"(413, 1436)",0.11473071511693961
"(1257, 1454)",0.9285144023696091
"(392, 1094)",0.14136131747424516
"(1093, 1441)",0.9247809593916574
"(1054, 1067)",0.9492239974920343
"(432, 861)",0.16425671403548014
"(1196, 1421)",0.5352460557603063
"(930, 1541)",0.7644947298817675
"(893, 1171)",0.6600670945085865
"(835, 1504)",0.5592573205964491
"(874, 1144)",0.9492239454324094
"(907, 1527)",0.708766638596031
"(971, 1541)",0.8724494418476333
"(828, 1013)",0.9259885132162626
"(309, 1015)",0.533491893280617
"(304, 1540)",0.26403023034102735
"(531, 1524)",0.7704362310865015
"(873, 1454)",0.9492239974920343
"(853, 1259)",0.9295674087007321
"(737, 746)",0.5168856290184265
"(900, 1595)",0.6341698498131584
"(1187, 1428)",0.08407565395161706
"(614, 924)",0.5774319424169192
"(1480, 1529)",0.5442411663229123
"(1322, 1512)",0.6467826783813325
"(649, 1300)",0.5359863372753417
"(701, 1350)",0.09390260252683555
"(740, 937)",0.6354958380566554
"(665, 1543)",0.6467826783813325
"(393, 974)",0.11146815436550199
"(337, 342)",0.08407565395161704
"(725, 1353)",0.45316218680444453
"(509, 1353)",0.5328444575064338
"(935, 1556)",0.8381230789508022
"(927, 1167)",0.15065698719345896
"(377, 859)",0.7627943303304783
"(405, 442)",0.8111876878405391
"(1051, 1369)",0.7366414974221432
"(860, 1204)",0.8453220432680315
"(673, 762)",0.6764236056881574
"(1056, 1071)",0.7516229134301602
"(473, 1271)",0.8892677168938963
"(923, 1360)",0.6379298871277939
"(538, 915)",0.5259175370621836
"(1124, 1474)",0.20542376935008982
"(1238, 1376)",0.9266966468178582
"(748, 1569)",0.9492239974920343
"(522, 1304)",0.783684266669081
"(1024, 1417)",0.6768612158544881
"(364, 511)",0.1308917223667068
"(801, 1384)",0.10399459774183852
"(634, 717)",0.9492239974920343
"(490, 513)",0.8943915508520695
"(943, 953)",0.8854371050356427
"(681, 1507)",0.928300607116071
"(431, 911)",0.5542125713216743
"(1329, 1508)",0.8832633285301265
"(1076, 1380)",0.6672148785535921
"(716, 1387)",0.6477513810262999
"(378, 919)",0.9224725807870269
"(1003, 1274)",0.46427290372015
"(425, 909)",0.8997356394765346
"(697, 1574)",0.734299381312755
"(392, 528)",0.6477513810262999
"(574, 1192)",0.9114042125689361
"(627, 720)",0.8147353652444622
"(863, 1081)",0.6467826783813325
"(1302, 1299)",0.9492239974920343
"(1485, 1506)",0.5213989767964496
"(952, 1092)",0.9492239974920509
"(326, 639)",0.40752548529558613
"(1334, 1469)",0.5359863372753417
"(484, 636)",0.28539874886780586
"(630, 704)",0.30013926411023295
"(447, 1331)",0.9492239974920343
"(307, 342)",0.9492239974920343
"(330, 354)",0.5207909672545284
"(840, 1144)",0.16906796130847712
"(317, 380)",0.9492239974920343
"(514, 1240)",0.6998753309140898
"(1194, 1201)",0.8931090381617592
"(548, 1192)",0.5676155408994763
"(518, 1147)",0.17743353225707403
"(638, 1510)",0.6237585127570595
"(1219, 1476)",0.9249174250959588
"(302, 1533)",0.7220487836818676
"(919, 1253)",0.9150243195410686
"(450, 877)",0.4663286638374756
"(398, 563)",0.889722632978019
"(368, 710)",0.9492239974920343
"(617, 1569)",0.10226687995529742
"(647, 1310)",0.527856110570062
"(807, 1070)",0.5222545554389836
"(866, 1428)",0.8585585437785752
"(1169, 1546)",0.9097675876861588
"(659, 1161)",0.24931763166842016
"(1385, 1437)",0.4943341956715165
"(330, 1016)",0.8463378017086803
"(386, 1111)",0.9049507021280796
"(1070, 1346)",0.10998367499609706
"(1185, 1303)",0.6406059994840729
"(1126, 1273)",0.6894744446648856
"(1121, 1361)",0.655292744039332
"(1094, 1348)",0.12524666618196484
"(583, 1351)",0.8866516193302808
"(1054, 1248)",0.10442435907783211
"(525, 1269)",0.8621631196750856
"(1522, 1580)",0.5127011586964708
"(471, 1024)",0.9376135080722369
"(1269, 1534)",0.8646048649704337
"(573, 902)",0.6032183279670202
"(474, 1572)",0.7021853802312457
"(711, 1319)",0.49113885602839824
"(565, 1362)",0.9311946281671187
"(1257, 1490)",0.21085945662006994
"(572, 1371)",0.9469262634112858
"(951, 1309)",0.4418274272632294
"(504, 1301)",0.9016810267750688
"(576, 1487)",0.30013926411023295
"(1096, 1211)",0.6544998326567696
"(344, 1271)",0.10714056911779063
"(999, 1226)",0.8882110282953369
"(659, 1176)",0.9280150832842752
"(787, 1282)",0.6231951233978348
"(1065, 1259)",0.9295674087007321
"(460, 629)",0.9370818525657137
"(1388, 1500)",0.9429982389671093
"(567, 1310)",0.896081271202866
"(1033, 1570)",0.9437535806421404
"(374, 634)",0.43454891899650294
"(336, 493)",0.7558397898790703
"(1278, 1361)",0.38577346318027145
"(583, 1091)",0.901271267984359
"(553, 1499)",0.2096639811399234
"(844, 1141)",0.6237585127570595
"(820, 1470)",0.21262957700732052
"(1073, 1150)",0.08815965219443303
"(1032, 1293)",0.9315900834775347
"(420, 790)",0.4254279732088873
"(463, 1394)",0.8773535771270116
"(773, 779)",0.6449890648392875
"(963, 1504)",0.48515156417612715
"(1164, 1336)",0.5322626434376836
"(504, 1471)",0.8633617110386251
"(578, 1420)",0.3020669285868815
"(387, 1283)",0.9207040081810297
"(848, 1290)",0.7034531557074908
"(637, 1338)",0.6449890648392875
"(980, 1478)",0.8870433566425221
"(705, 1542)",0.6084744438076612
"(861, 902)",0.8210193363795514
"(645, 927)",0.845802053116079
"(1294, 1435)",0.9123837259881322
"(831, 1589)",0.17323314004496387
"(1435, 1525)",0.6603037709314756
"(628, 699)",0.8318576329793895
"(905, 1546)",0.6608256226128455
"(1301, 1593)",0.8985686278780053
"(737, 1297)",0.5212029239812203
"(566, 800)",0.5887086633829547
"(382, 1344)",0.11376390275219049
"(366, 811)",0.9296401387358503
"(398, 1080)",0.41382279491802987
"(929, 1194)",0.17937424341625685
"(959, 1490)",0.3838074968269404
"(1055, 1362)",0.9133357902337942
"(339, 1537)",0.8934487534361892
"(615, 982)",0.511061822817262
"(1447, 1495)",0.08407565395161704
"(849, 1019)",0.8979614076191607
"(415, 959)",0.9141192421452402
"(890, 1395)",0.7464405733582093
"(356, 1036)",0.7832348191479872
"(937, 1352)",0.5283978417405153
"(1239, 1534)",0.7962882405979095
"(568, 983)",0.7193003764225031
"(425, 1310)",0.4737974182895262
"(1112, 1366)",0.20854241762051334
"(321, 665)",0.5817713890949641
"(768, 1010)",0.865654215636547
"(698, 1257)",0.7584579934777621
"(342, 948)",0.8639073504864252
"(707, 1350)",0.5161822026265915
"(628, 1175)",0.6123278990121562
"(368, 463)",0.4533843370757468
"(1022, 1540)",0.26403023034102735
"(1022, 1543)",0.9311946281671187
"(335, 1149)",0.8761635811142906
"(494, 705)",0.6123278990121562
"(367, 431)",0.4533843370757468
"(632, 878)",0.4580055300912125
"(366, 1043)",0.8916987017125195
"(973, 1326)",0.776889750678046
"(373, 1359)",0.0871637257632378
"(316, 549)",0.9336192090925094
"(1105, 1505)",0.5067574847419464
"(1102, 1320)",0.20686032553779443
"(691, 927)",0.0842316273567945
"(804, 1590)",0.9332921273151902
"(417, 836)",0.9225594884610435
"(1426, 1433)",0.9168020230679752
"(451, 701)",0.12673921868773902
"(1451, 1597)",0.9336130011741187
"(2181, 2264)",0.9492239974920343
"(778, 801)",0.9193403304402722
"(1114, 1291)",0.652093987649953
"(592, 769)",0.6541624065747464
"(510, 578)",0.9012520650927963
"(314, 673)",0.889722632978019
"(946, 1364)",0.6766350400699482
"(833, 1370)",0.5231313534196094
"(584, 1079)",0.9269568055631594
"(1161, 1182)",0.15120337218583876
"(461, 946)",0.6554227946944313
"(601, 720)",0.7754348684908462
"(860, 1166)",0.9492239974920343
"(388, 1284)",0.6764236056881574
"(597, 1375)",0.40702489836426214
"(359, 741)",0.5679801988160385
"(603, 686)",0.9336192090925094
"(940, 1062)",0.38989693387738195
"(1080, 1507)",0.9021101879829856
"(348, 564)",0.6477513810262999
"(652, 696)",0.17953981620681403
"(760, 1427)",0.3185282323178937
"(401, 740)",0.9333160976356768
"(452, 606)",0.08407565395161704
"(501, 1026)",0.7338358181261362
"(804, 1181)",0.642046804807494
"(641, 970)",0.9346179341775565
"(433, 1410)",0.5328444575064338
"(537, 1273)",0.7713526315136383
"(1094, 1109)",0.8915585376631855
"(590, 1500)",0.10320662211394695
"(1069, 1356)",0.46849711846173797
"(608, 1360)",0.5550172850188481
"(451, 837)",0.9211766177972681
"(959, 1224)",0.5328444575064338
"(816, 1304)",0.3905101415904032
"(357, 389)",0.31116339547965705
"(341, 933)",0.17323418202354512
"(769, 1395)",0.8761759517374585
"(773, 778)",0.6929204280739676
"(623, 1457)",0.9497101059597655
"(957, 1151)",0.9190177729053839
"(472, 965)",0.914186672810271
"(358, 1423)",0.8877384324504278
"(1083, 1392)",0.6998753309140898
"(964, 1239)",0.41246692661210105
"(310, 1434)",0.4776168158162656
"(635, 1095)",0.915413332345461
"(701, 1496)",0.9336759086666885
"(670, 1188)",0.47222393382494576
"(483, 1428)",0.2735677833467438
"(649, 1194)",0.379056709064717
"(582, 993)",0.48196235513992286
"(498, 506)",0.8779155252331643
"(310, 1553)",0.9325417101224488
"(498, 811)",0.6644176735203203
"(1288, 1469)",0.09546665329469056
"(1113, 1166)",0.5927134896408237
"(567, 1573)",0.1861841059384594
"(660, 980)",0.7178994447251418
"(582, 649)",0.877024950669122
"(307, 1561)",0.7179644828977875
"(400, 1227)",0.14622486525917194
"(936, 1344)",0.8868445049870276
"(634, 1339)",0.5748261549125433
"(305, 1374)",0.9036684852748363
"(653, 1013)",0.9397188157921568
"(782, 1548)",0.08407563741485054
"(549, 969)",0.5934921804194694
"(837, 1439)",0.10357183640296909
"(1210, 1541)",0.31116339547965705
"(585, 1015)",0.7948407308170469
"(592, 1471)",0.9102037936611159
"(1180, 1429)",0.08407565395161706
"(1110, 1189)",0.14136131747424516
"(340, 654)",0.7627943303304783
"(631, 1587)",0.7644947298817675
"(1007, 1397)",0.9174910284166865
"(805, 1202)",0.643254211807167
"(603, 1083)",0.1433610283038583
"(515, 1170)",0.24387926030249676
"(582, 1002)",0.888745816895248
